date,model,k,fraction_sector_gap_path,RGF_star,sector_gap,best_sector,comparison_sector,best_sector_RGA,comparison_sector_RGA,n_valid_sectors,n_assets,n_assets_best_sector,n_assets_comparison_sector
2024-01-01,mlp,4,0.4,0.862193,0.137807,Communication Services,Information Technology,0.605453,0.467646,11,407,13,56
2024-01-01,mlp,5,0.5,0.859192,0.140808,Communication Services,Consumer Discretionary,0.605453,0.464645,11,407,13,41
2024-01-01,mlp,6,0.6,0.850067,0.149933,Communication Services,Industrials,0.605453,0.45552,11,407,13,65
2024-01-01,mlp,7,0.7,0.848752,0.151248,Communication Services,Utilities,0.605453,0.454205,11,407,13,20
2024-01-01,mlp,8,0.8,0.796711,0.203289,Communication Services,Financials,0.605453,0.402164,11,407,13,65
2024-01-01,mlp,9,0.9,0.73542,0.26458,Communication Services,Health Care,0.605453,0.340873,11,407,13,54
2024-01-01,mlp,10,1.0,0.623455,0.376545,Communication Services,Materials,0.605453,0.228907,11,407,13,21
2024-02-01,mlp,0,0.0,1.0,0.0,Utilities,Utilities,0.709099,0.709099,11,407,20,20
2024-02-01,mlp,1,0.1,0.9815,0.0185,Utilities,Energy,0.709099,0.690599,11,407,20,18
2024-02-01,mlp,2,0.2,0.836803,0.163197,Utilities,Materials,0.709099,0.545902,11,407,20,21
2024-02-01,mlp,3,0.3,0.815716,0.184284,Utilities,Consumer Staples,0.709099,0.524815,11,407,20,28
2024-02-01,mlp,4,0.4,0.808299,0.191701,Utilities,Real Estate,0.709099,0.517398,11,407,20,26
2024-02-01,mlp,5,0.5,0.799696,0.200304,Utilities,Financials,0.709099,0.508795,11,407,20,65
2024-02-01,mlp,6,0.6,0.758399,0.241601,Utilities,Consumer Discretionary,0.709099,0.467498,11,407,20,41
2024-02-01,mlp,7,0.7,0.75358,0.24642,Utilities,Industrials,0.709099,0.462679,11,407,20,65
2024-02-01,mlp,8,0.8,0.75268,0.24732,Utilities,Information Technology,0.709099,0.461779,11,407,20,56
2024-02-01,mlp,9,0.9,0.745172,0.254828,Utilities,Health Care,0.709099,0.454271,11,407,20,54
2024-02-01,mlp,10,1.0,0.682713,0.317287,Utilities,Communication Services,0.709099,0.391812,11,407,20,13
2024-03-01,mlp,0,0.0,1.0,0.0,Real Estate,Real Estate,0.617272,0.617272,11,407,26,26
2024-03-01,mlp,1,0.1,0.979418,0.020582,Real Estate,Consumer Discretionary,0.617272,0.59669,11,407,26,41
2024-03-01,mlp,2,0.2,0.926626,0.073374,Real Estate,Consumer Staples,0.617272,0.543898,11,407,26,28
2024-03-01,mlp,3,0.3,0.909889,0.090111,Real Estate,Utilities,0.617272,0.527161,11,407,26,20
2024-03-01,mlp,4,0.4,0.899604,0.100396,Real Estate,Financials,0.617272,0.516876,11,407,26,65
2024-03-01,mlp,5,0.5,0.865742,0.134258,Real Estate,Information Technology,0.617272,0.483014,11,407,26,56
2024-03-01,mlp,6,0.6,0.838875,0.161125,Real Estate,Materials,0.617272,0.456147,11,407,26,21
2024-03-01,mlp,7,0.7,0.832781,0.167219,Real Estate,Health Care,0.617272,0.450053,11,407,26,54
2024-03-01,mlp,8,0.8,0.829264,0.170736,Real Estate,Communication Services,0.617272,0.446536,11,407,26,13
2024-03-01,mlp,9,0.9,0.807905,0.192095,Real Estate,Industrials,0.617272,0.425177,11,407,26,65
2024-03-01,mlp,10,1.0,0.669045,0.330955,Real Estate,Energy,0.617272,0.286317,11,407,26,18
2024-04-01,mlp,0,0.0,1.0,0.0,Energy,Energy,0.725642,0.725642,11,407,18,18
2024-04-01,mlp,1,0.1,0.971407,0.028593,Energy,Materials,0.725642,0.697049,11,407,18,21
2024-04-01,mlp,2,0.2,0.889848,0.110152,Energy,Information Technology,0.725642,0.61549,11,407,18,56
2024-04-01,mlp,3,0.3,0.876532,0.123468,Energy,Financials,0.725642,0.602174,11,407,18,65
2024-04-01,mlp,4,0.4,0.831713,0.168287,Energy,Industrials,0.725642,0.557355,11,407,18,65
2024-04-01,mlp,5,0.5,0.82717,0.17283,Energy,Health Care,0.725642,0.552812,11,407,18,54
2024-04-01,mlp,6,0.6,0.812731,0.187269,Energy,Utilities,0.725642,0.538373,11,407,18,20
2024-04-01,mlp,7,0.7,0.810841,0.189159,Energy,Real Estate,0.725642,0.536483,11,407,18,26
2024-04-01,mlp,8,0.8,0.669142,0.330858,Energy,Consumer Staples,0.725642,0.394784,11,407,18,28
2024-04-01,mlp,9,0.9,0.637074,0.362926,Energy,Consumer Discretionary,0.725642,0.362716,11,407,18,41
2024-04-01,mlp,10,1.0,0.63588,0.36412,Energy,Communication Services,0.725642,0.361522,11,407,18,13
2024-05-01,mlp,0,0.0,1.0,0.0,Information Technology,Information Technology,0.6097,0.6097,11,407,56,56
2024-05-01,mlp,1,0.1,0.972228,0.027772,Information Technology,Industrials,0.6097,0.581928,11,407,56,65
2024-05-01,mlp,2,0.2,0.921652,0.078348,Information Technology,Financials,0.6097,0.531352,11,407,56,65
2024-05-01,mlp,3,0.3,0.902907,0.097093,Information Technology,Real Estate,0.6097,0.512607,11,407,56,26
2024-05-01,mlp,4,0.4,0.902593,0.097407,Information Technology,Consumer Discretionary,0.6097,0.512293,11,407,56,41
2024-05-01,mlp,5,0.5,0.89985,0.10015,Information Technology,Health Care,0.6097,0.50955,11,407,56,54
2024-05-01,mlp,6,0.6,0.855599,0.144401,Information Technology,Consumer Staples,0.6097,0.465299,11,407,56,28
2024-05-01,mlp,7,0.7,0.849431,0.150569,Information Technology,Materials,0.6097,0.459131,11,407,56,21
2024-05-01,mlp,8,0.8,0.744549,0.255451,Information Technology,Utilities,0.6097,0.354249,11,407,56,20
2024-05-01,mlp,9,0.9,0.716067,0.283933,Information Technology,Energy,0.6097,0.325767,11,407,56,18
2024-05-01,mlp,10,1.0,0.70933,0.29067,Information Technology,Communication Services,0.6097,0.31903,11,407,56,13
2024-06-03,mlp,0,0.0,1.0,0.0,Utilities,Utilities,0.70738,0.70738,11,407,20,20
2024-06-03,mlp,1,0.1,0.951758,0.048242,Utilities,Communication Services,0.70738,0.659138,11,407,20,13
2024-06-03,mlp,2,0.2,0.885412,0.114588,Utilities,Real Estate,0.70738,0.592792,11,407,20,26
2024-06-03,mlp,3,0.3,0.837424,0.162576,Utilities,Industrials,0.70738,0.544804,11,407,20,65
2024-06-03,mlp,4,0.4,0.789072,0.210928,Utilities,Information Technology,0.70738,0.496452,11,407,20,56
2024-06-03,mlp,5,0.5,0.743562,0.256438,Utilities,Materials,0.70738,0.450942,11,407,20,21
2024-06-03,mlp,6,0.6,0.731907,0.268093,Utilities,Financials,0.70738,0.439287,11,407,20,65
2024-06-03,mlp,7,0.7,0.698615,0.301385,Utilities,Health Care,0.70738,0.405996,11,407,20,54
2024-06-03,mlp,8,0.8,0.682608,0.317392,Utilities,Consumer Staples,0.70738,0.389988,11,407,20,28
2024-06-03,mlp,9,0.9,0.590528,0.409472,Utilities,Energy,0.70738,0.297908,11,407,20,18
2024-06-03,mlp,10,1.0,0.539534,0.460466,Utilities,Consumer Discretionary,0.70738,0.246915,11,407,20,41
2024-07-01,mlp,0,0.0,1.0,0.0,Information Technology,Information Technology,0.650415,0.650415,11,407,56,56
2024-07-01,mlp,1,0.1,0.982512,0.017488,Information Technology,Real Estate,0.650415,0.632927,11,407,56,26
2024-07-01,mlp,2,0.2,0.972874,0.027126,Information Technology,Communication Services,0.650415,0.623289,11,407,56,13
2024-07-01,mlp,3,0.3,0.914763,0.085237,Information Technology,Materials,0.650415,0.565178,11,407,56,21
2024-07-01,mlp,4,0.4,0.90723,0.09277,Information Technology,Industrials,0.650415,0.557645,11,407,56,65
2024-07-01,mlp,5,0.5,0.873112,0.126888,Information Technology,Health Care,0.650415,0.523527,11,407,56,54
2024-07-01,mlp,6,0.6,0.871873,0.128127,Information Technology,Consumer Discretionary,0.650415,0.522288,11,407,56,41
2024-07-01,mlp,7,0.7,0.871401,0.128599,Information Technology,Financials,0.650415,0.521816,11,407,56,65
2024-07-01,mlp,8,0.8,0.814336,0.185664,Information Technology,Consumer Staples,0.650415,0.464751,11,407,56,28
2024-07-01,mlp,9,0.9,0.666648,0.333352,Information Technology,Energy,0.650415,0.317063,11,407,56,18
2024-07-01,mlp,10,1.0,0.582954,0.417046,Information Technology,Utilities,0.650415,0.233369,11,407,56,20
2024-08-01,mlp,0,0.0,1.0,0.0,Communication Services,Communication Services,0.727191,0.727191,11,407,13,13
2024-08-01,mlp,1,0.1,0.847293,0.152707,Communication Services,Real Estate,0.727191,0.574484,11,407,13,26
2024-08-01,mlp,2,0.2,0.81925,0.18075,Communication Services,Industrials,0.727191,0.546441,11,407,13,65
2024-08-01,mlp,3,0.3,0.789231,0.210769,Communication Services,Utilities,0.727191,0.516422,11,407,13,20
2024-08-01,mlp,4,0.4,0.784982,0.215018,Communication Services,Energy,0.727191,0.512173,11,407,13,18
2024-08-01,mlp,5,0.5,0.756597,0.243403,Communication Services,Financials,0.727191,0.483789,11,407,13,65
2024-08-01,mlp,6,0.6,0.737911,0.262089,Communication Services,Information Technology,0.727191,0.465103,11,407,13,56
2024-08-01,mlp,7,0.7,0.72224,0.27776,Communication Services,Health Care,0.727191,0.449432,11,407,13,54
2024-08-01,mlp,8,0.8,0.65313,0.34687,Communication Services,Consumer Discretionary,0.727191,0.380322,11,407,13,41
2024-08-01,mlp,9,0.9,0.652613,0.347387,Communication Services,Consumer Staples,0.727191,0.379804,11,407,13,28
2024-08-01,mlp,10,1.0,0.501125,0.498875,Communication Services,Materials,0.727191,0.228316,11,407,13,21
2024-09-02,mlp,0,0.0,1.0,0.0,Consumer Discretionary,Consumer Discretionary,0.549711,0.549711,11,407,41,41
2024-09-02,mlp,1,0.1,0.946096,0.053904,Consumer Discretionary,Information Technology,0.549711,0.495807,11,407,41,56
2024-09-02,mlp,2,0.2,0.941946,0.058054,Consumer Discretionary,Health Care,0.549711,0.491657,11,407,41,54
2024-09-02,mlp,3,0.3,0.938487,0.061513,Consumer Discretionary,Energy,0.549711,0.488198,11,407,41,18
2024-09-02,mlp,4,0.4,0.924685,0.075315,Consumer Discretionary,Consumer Staples,0.549711,0.474395,11,407,41,28
2024-09-02,mlp,5,0.5,0.914284,0.085716,Consumer Discretionary,Financials,0.549711,0.463995,11,407,41,65
2024-09-02,mlp,6,0.6,0.892913,0.107087,Consumer Discretionary,Industrials,0.549711,0.442624,11,407,41,65
2024-09-02,mlp,7,0.7,0.871945,0.128055,Consumer Discretionary,Utilities,0.549711,0.421656,11,407,41,20
2024-09-02,mlp,8,0.8,0.849471,0.150529,Consumer Discretionary,Real Estate,0.549711,0.399182,11,407,41,26
2024-09-02,mlp,9,0.9,0.802776,0.197224,Consumer Discretionary,Materials,0.549711,0.352486,11,407,41,21
2024-09-02,mlp,10,1.0,0.751411,0.248589,Consumer Discretionary,Communication Services,0.549711,0.301122,11,407,41,13
2024-10-01,mlp,0,0.0,1.0,0.0,Energy,Energy,0.64147,0.64147,11,407,18,18
2024-10-01,mlp,1,0.1,0.929522,0.070478,Energy,Materials,0.64147,0.570991,11,407,18,21
2024-10-01,mlp,2,0.2,0.887283,0.112717,Energy,Information Technology,0.64147,0.528753,11,407,18,56
2024-10-01,mlp,3,0.3,0.869644,0.130356,Energy,Health Care,0.64147,0.511113,11,407,18,54
2024-10-01,mlp,4,0.4,0.865148,0.134852,Energy,Consumer Discretionary,0.64147,0.506618,11,407,18,41
2024-10-01,mlp,5,0.5,0.850049,0.149951,Energy,Utilities,0.64147,0.491519,11,407,18,20
2024-10-01,mlp,6,0.6,0.810251,0.189749,Energy,Real Estate,0.64147,0.451721,11,407,18,26
2024-10-01,mlp,7,0.7,0.806362,0.193638,Energy,Consumer Staples,0.64147,0.447832,11,407,18,28
2024-10-01,mlp,8,0.8,0.800294,0.199706,Energy,Industrials,0.64147,0.441764,11,407,18,65
2024-10-01,mlp,9,0.9,0.751629,0.248371,Energy,Communication Services,0.64147,0.393098,11,407,18,13
2024-10-01,mlp,10,1.0,0.700836,0.299164,Energy,Financials,0.64147,0.342306,11,407,18,65
2024-11-01,mlp,0,0.0,1.0,0.0,Energy,Energy,0.561326,0.561326,11,407,18,18
2024-11-01,mlp,1,0.1,0.997095,0.002905,Energy,Health Care,0.561326,0.558421,11,407,18,54
2024-11-01,mlp,2,0.2,0.981096,0.018904,Energy,Consumer Staples,0.561326,0.542421,11,407,18,28
2024-11-01,mlp,3,0.3,0.976833,0.023167,Energy,Information Technology,0.561326,0.538159,11,407,18,56
2024-11-01,mlp,4,0.4,0.954795,0.045205,Energy,Communication Services,0.561326,0.516121,11,407,18,13
2024-11-01,mlp,5,0.5,0.953672,0.046328,Energy,Real Estate,0.561326,0.514998,11,407,18,26
2024-11-01,mlp,6,0.6,0.887611,0.112389,Energy,Materials,0.561326,0.448937,11,407,18,21
2024-11-01,mlp,7,0.7,0.879719,0.120281,Energy,Industrials,0.561326,0.441045,11,407,18,65
2024-11-01,mlp,8,0.8,0.863123,0.136877,Energy,Consumer Discretionary,0.561326,0.424449,11,407,18,41
2024-11-01,mlp,9,0.9,0.842215,0.157785,Energy,Utilities,0.561326,0.40354,11,407,18,20
2024-11-01,mlp,10,1.0,0.835776,0.164224,Energy,Financials,0.561326,0.397102,11,407,18,65
2024-12-02,mlp,0,0.0,1.0,0.0,Energy,Energy,0.782789,0.782789,11,407,18,18
2024-12-02,mlp,1,0.1,0.875002,0.124998,Energy,Real Estate,0.782789,0.65779,11,407,18,26
2024-12-02,mlp,2,0.2,0.856721,0.143279,Energy,Consumer Staples,0.782789,0.63951,11,407,18,28
2024-12-02,mlp,3,0.3,0.754797,0.245203,Energy,Utilities,0.782789,0.537586,11,407,18,20
2024-12-02,mlp,4,0.4,0.737153,0.262847,Energy,Financials,0.782789,0.519942,11,407,18,65
2024-12-02,mlp,5,0.5,0.685078,0.314922,Energy,Information Technology,0.782789,0.467867,11,407,18,56
2024-12-02,mlp,6,0.6,0.667772,0.332228,Energy,Communication Services,0.782789,0.450561,11,407,18,13
2024-12-02,mlp,7,0.7,0.667518,0.332482,Energy,Materials,0.782789,0.450307,11,407,18,21
2024-12-02,mlp,8,0.8,0.658872,0.341128,Energy,Health Care,0.782789,0.441661,11,407,18,54
2024-12-02,mlp,9,0.9,0.647457,0.352543,Energy,Industrials,0.782789,0.430245,11,407,18,65
2024-12-02,mlp,10,1.0,0.580465,0.419535,Energy,Consumer Discretionary,0.782789,0.363254,11,407,18,41
2025-01-01,mlp,0,0.0,1.0,0.0,Communication Services,Communication Services,0.71998,0.71998,11,407,13,13
2025-01-01,mlp,1,0.1,0.973126,0.026874,Communication Services,Information Technology,0.71998,0.693106,11,407,13,56
2025-01-01,mlp,2,0.2,0.906289,0.093711,Communication Services,Materials,0.71998,0.626269,11,407,13,21
2025-01-01,mlp,3,0.3,0.896357,0.103643,Communication Services,Utilities,0.71998,0.616337,11,407,13,20
2025-01-01,mlp,4,0.4,0.829252,0.170748,Communication Services,Health Care,0.71998,0.549232,11,407,13,54
2025-01-01,mlp,5,0.5,0.791623,0.208377,Communication Services,Consumer Staples,0.71998,0.511603,11,407,13,28
2025-01-01,mlp,6,0.6,0.759096,0.240904,Communication Services,Industrials,0.71998,0.479076,11,407,13,65
2025-01-01,mlp,7,0.7,0.741812,0.258188,Communication Services,Energy,0.71998,0.461792,11,407,13,18
2025-01-01,mlp,8,0.8,0.725,0.275,Communication Services,Financials,0.71998,0.44498,11,407,13,65
2025-01-01,mlp,9,0.9,0.719173,0.280827,Communication Services,Real Estate,0.71998,0.439153,11,407,13,26
2025-01-01,mlp,10,1.0,0.695553,0.304447,Communication Services,Consumer Discretionary,0.71998,0.415533,11,407,13,41
2025-02-03,mlp,0,0.0,1.0,0.0,Consumer Staples,Consumer Staples,0.727352,0.727352,11,407,28,28
2025-02-03,mlp,1,0.1,0.960395,0.039605,Consumer Staples,Energy,0.727352,0.687747,11,407,28,18
2025-02-03,mlp,2,0.2,0.895371,0.104629,Consumer Staples,Utilities,0.727352,0.622723,11,407,28,20
2025-02-03,mlp,3,0.3,0.845161,0.154839,Consumer Staples,Industrials,0.727352,0.572513,11,407,28,65
2025-02-03,mlp,4,0.4,0.830305,0.169695,Consumer Staples,Information Technology,0.727352,0.557657,11,407,28,56
2025-02-03,mlp,5,0.5,0.790984,0.209016,Consumer Staples,Financials,0.727352,0.518336,11,407,28,65
2025-02-03,mlp,6,0.6,0.748413,0.251587,Consumer Staples,Consumer Discretionary,0.727352,0.475766,11,407,28,41
2025-02-03,mlp,7,0.7,0.696383,0.303617,Consumer Staples,Health Care,0.727352,0.423736,11,407,28,54
2025-02-03,mlp,8,0.8,0.691252,0.308748,Consumer Staples,Materials,0.727352,0.418604,11,407,28,21
2025-02-03,mlp,9,0.9,0.676789,0.323211,Consumer Staples,Real Estate,0.727352,0.404141,11,407,28,26
2025-02-03,mlp,10,1.0,0.61051,0.38949,Consumer Staples,Communication Services,0.727352,0.337862,11,407,28,13
2025-03-03,mlp,0,0.0,1.0,0.0,Energy,Energy,0.703443,0.703443,11,407,18,18
2025-03-03,mlp,1,0.1,0.976281,0.023719,Energy,Consumer Staples,0.703443,0.679724,11,407,18,28
2025-03-03,mlp,2,0.2,0.893404,0.106596,Energy,Industrials,0.703443,0.596846,11,407,18,65
2025-03-03,mlp,3,0.3,0.874563,0.125437,Energy,Consumer Discretionary,0.703443,0.578005,11,407,18,41
2025-03-03,mlp,4,0.4,0.828109,0.171891,Energy,Utilities,0.703443,0.531552,11,407,18,20
2025-03-03,mlp,5,0.5,0.798248,0.201752,Energy,Real Estate,0.703443,0.50169,11,407,18,26
2025-03-03,mlp,6,0.6,0.771991,0.228009,Energy,Information Technology,0.703443,0.475433,11,407,18,56
2025-03-03,mlp,7,0.7,0.700076,0.299924,Energy,Materials,0.703443,0.403518,11,407,18,21
2025-03-03,mlp,8,0.8,0.683469,0.316531,Energy,Health Care,0.703443,0.386912,11,407,18,54
2025-03-03,mlp,9,0.9,0.626821,0.373179,Energy,Financials,0.703443,0.330263,11,407,18,65
2025-03-03,mlp,10,1.0,0.618805,0.381195,Energy,Communication Services,0.703443,0.322248,11,407,18,13
2025-04-01,mlp,0,0.0,1.0,0.0,Communication Services,Communication Services,0.80215,0.80215,11,407,13,13
2025-04-01,mlp,1,0.1,0.736539,0.263461,Communication Services,Health Care,0.80215,0.53869,11,407,13,54
2025-04-01,mlp,2,0.2,0.690233,0.309767,Communication Services,Financials,0.80215,0.492384,11,407,13,65
2025-04-01,mlp,3,0.3,0.683671,0.316329,Communication Services,Consumer Discretionary,0.80215,0.485822,11,407,13,41
2025-04-01,mlp,4,0.4,0.653625,0.346375,Communication Services,Materials,0.80215,0.455775,11,407,13,21
2025-04-01,mlp,5,0.5,0.64448,0.35552,Communication Services,Real Estate,0.80215,0.446631,11,407,13,26
2025-04-01,mlp,6,0.6,0.639388,0.360612,Communication Services,Industrials,0.80215,0.441538,11,407,13,65
2025-04-01,mlp,7,0.7,0.589912,0.410088,Communication Services,Consumer Staples,0.80215,0.392062,11,407,13,28
2025-04-01,mlp,8,0.8,0.574993,0.425007,Communication Services,Information Technology,0.80215,0.377144,11,407,13,56
2025-04-01,mlp,9,0.9,0.4836,0.5164,Communication Services,Utilities,0.80215,0.285751,11,407,13,20
2025-04-01,mlp,10,1.0,0.482831,0.517169,Communication Services,Energy,0.80215,0.284981,11,407,13,18
2025-05-01,mlp,0,0.0,1.0,0.0,Information Technology,Information Technology,0.669803,0.669803,11,407,56,56
2025-05-01,mlp,1,0.1,0.958528,0.041472,Information Technology,Consumer Discretionary,0.669803,0.628332,11,407,56,41
2025-05-01,mlp,2,0.2,0.916381,0.083619,Information Technology,Consumer Staples,0.669803,0.586185,11,407,56,28
2025-05-01,mlp,3,0.3,0.908547,0.091453,Information Technology,Industrials,0.669803,0.57835,11,407,56,65
2025-05-01,mlp,4,0.4,0.908259,0.091741,Information Technology,Energy,0.669803,0.578063,11,407,56,18
2025-05-01,mlp,5,0.5,0.90171,0.09829,Information Technology,Health Care,0.669803,0.571514,11,407,56,54
2025-05-01,mlp,6,0.6,0.901535,0.098465,Information Technology,Financials,0.669803,0.571339,11,407,56,65
2025-05-01,mlp,7,0.7,0.79718,0.20282,Information Technology,Real Estate,0.669803,0.466983,11,407,56,26
2025-05-01,mlp,8,0.8,0.767369,0.232631,Information Technology,Utilities,0.669803,0.437172,11,407,56,20
2025-05-01,mlp,9,0.9,0.683149,0.316851,Information Technology,Communication Services,0.669803,0.352952,11,407,56,13
2025-05-01,mlp,10,1.0,0.647905,0.352095,Information Technology,Materials,0.669803,0.317708,11,407,56,21
2025-06-02,mlp,0,0.0,1.0,0.0,Utilities,Utilities,0.64323,0.64323,11,407,20,20
2025-06-02,mlp,1,0.1,0.990715,0.009285,Utilities,Consumer Staples,0.64323,0.633944,11,407,20,28
2025-06-02,mlp,2,0.2,0.97868,0.02132,Utilities,Real Estate,0.64323,0.62191,11,407,20,26
2025-06-02,mlp,3,0.3,0.966663,0.033337,Utilities,Energy,0.64323,0.609892,11,407,20,18
2025-06-02,mlp,4,0.4,0.920635,0.079365,Utilities,Materials,0.64323,0.563864,11,407,20,21
2025-06-02,mlp,5,0.5,0.900135,0.099865,Utilities,Information Technology,0.64323,0.543364,11,407,20,56
2025-06-02,mlp,6,0.6,0.879745,0.120255,Utilities,Health Care,0.64323,0.522974,11,407,20,54
2025-06-02,mlp,7,0.7,0.869117,0.130883,Utilities,Financials,0.64323,0.512347,11,407,20,65
2025-06-02,mlp,8,0.8,0.856169,0.143831,Utilities,Industrials,0.64323,0.499399,11,407,20,65
2025-06-02,mlp,9,0.9,0.753205,0.246795,Utilities,Consumer Discretionary,0.64323,0.396435,11,407,20,41
2025-06-02,mlp,10,1.0,0.7449,0.2551,Utilities,Communication Services,0.64323,0.38813,11,407,20,13
2025-07-01,mlp,0,0.0,1.0,0.0,Utilities,Utilities,0.60019,0.60019,11,407,20,20
2025-07-01,mlp,1,0.1,0.980874,0.019126,Utilities,Communication Services,0.60019,0.581064,11,407,20,13
2025-07-01,mlp,2,0.2,0.959815,0.040185,Utilities,Consumer Discretionary,0.60019,0.560004,11,407,20,41
2025-07-01,mlp,3,0.3,0.956552,0.043448,Utilities,Energy,0.60019,0.556742,11,407,20,18
2025-07-01,mlp,4,0.4,0.902191,0.097809,Utilities,Real Estate,0.60019,0.502381,11,407,20,26
2025-07-01,mlp,5,0.5,0.859775,0.140225,Utilities,Information Technology,0.60019,0.459965,11,407,20,56
2025-07-01,mlp,6,0.6,0.857164,0.142836,Utilities,Health Care,0.60019,0.457354,11,407,20,54
2025-07-01,mlp,7,0.7,0.809569,0.190431,Utilities,Consumer Staples,0.60019,0.409758,11,407,20,28
2025-07-01,mlp,8,0.8,0.790168,0.209832,Utilities,Materials,0.60019,0.390358,11,407,20,21
2025-07-01,mlp,9,0.9,0.766679,0.233321,Utilities,Industrials,0.60019,0.366869,11,407,20,65
2025-07-01,mlp,10,1.0,0.708579,0.291421,Utilities,Financials,0.60019,0.308768,11,407,20,65
2025-08-01,mlp,0,0.0,1.0,0.0,Industrials,Industrials,0.593909,0.593909,11,407,65,65
2025-08-01,mlp,1,0.1,0.997137,0.002863,Industrials,Information Technology,0.593909,0.591046,11,407,65,56
2025-08-01,mlp,2,0.2,0.983449,0.016551,Industrials,Consumer Discretionary,0.593909,0.577358,11,407,65,41
2025-08-01,mlp,3,0.3,0.967695,0.032305,Industrials,Communication Services,0.593909,0.561604,11,407,65,13
2025-08-01,mlp,4,0.4,0.948722,0.051278,Industrials,Consumer Staples,0.593909,0.542631,11,407,65,28
2025-08-01,mlp,5,0.5,0.938582,0.061418,Industrials,Health Care,0.593909,0.532491,11,407,65,54
2025-08-01,mlp,6,0.6,0.913591,0.086409,Industrials,Real Estate,0.593909,0.5075,11,407,65,26
2025-08-01,mlp,7,0.7,0.896718,0.103282,Industrials,Financials,0.593909,0.490627,11,407,65,65
2025-08-01,mlp,8,0.8,0.784263,0.215737,Industrials,Utilities,0.593909,0.378172,11,407,65,20
2025-08-01,mlp,9,0.9,0.75053,0.24947,Industrials,Materials,0.593909,0.344439,11,407,65,21
2025-08-01,mlp,10,1.0,0.719034,0.280966,Industrials,Energy,0.593909,0.312943,11,407,65,18
2025-09-01,mlp,0,0.0,1.0,0.0,Materials,Materials,0.610227,0.610227,11,407,21,21
2025-09-01,mlp,1,0.1,0.982695,0.017305,Materials,Energy,0.610227,0.592922,11,407,21,18
2025-09-01,mlp,2,0.2,0.960301,0.039699,Materials,Consumer Discretionary,0.610227,0.570529,11,407,21,41
2025-09-01,mlp,3,0.3,0.954454,0.045546,Materials,Financials,0.610227,0.564681,11,407,21,65
2025-09-01,mlp,4,0.4,0.949131,0.050869,Materials,Communication Services,0.610227,0.559359,11,407,21,13
2025-09-01,mlp,5,0.5,0.882016,0.117984,Materials,Health Care,0.610227,0.492243,11,407,21,54
2025-09-01,mlp,6,0.6,0.881438,0.118562,Materials,Real Estate,0.610227,0.491665,11,407,21,26
2025-09-01,mlp,7,0.7,0.870184,0.129816,Materials,Industrials,0.610227,0.480411,11,407,21,65
2025-09-01,mlp,8,0.8,0.865696,0.134304,Materials,Information Technology,0.610227,0.475923,11,407,21,56
2025-09-01,mlp,9,0.9,0.716515,0.283485,Materials,Consumer Staples,0.610227,0.326742,11,407,21,28
2025-09-01,mlp,10,1.0,0.679901,0.320099,Materials,Utilities,0.610227,0.290128,11,407,21,20
2025-10-01,mlp,0,0.0,1.0,0.0,Consumer Staples,Consumer Staples,0.572445,0.572445,11,407,28,28
2025-10-01,mlp,1,0.1,0.965145,0.034855,Consumer Staples,Financials,0.572445,0.537591,11,407,28,65
2025-10-01,mlp,2,0.2,0.960636,0.039364,Consumer Staples,Industrials,0.572445,0.533081,11,407,28,65
2025-10-01,mlp,3,0.3,0.95452,0.04548,Consumer Staples,Health Care,0.572445,0.526966,11,407,28,54
2025-10-01,mlp,4,0.4,0.901683,0.098317,Consumer Staples,Materials,0.572445,0.474128,11,407,28,21
2025-10-01,mlp,5,0.5,0.895089,0.104911,Consumer Staples,Real Estate,0.572445,0.467534,11,407,28,26
2025-10-01,mlp,6,0.6,0.883534,0.116466,Consumer Staples,Consumer Discretionary,0.572445,0.455979,11,407,28,41
2025-10-01,mlp,7,0.7,0.881755,0.118245,Consumer Staples,Utilities,0.572445,0.4542,11,407,28,20
2025-10-01,mlp,8,0.8,0.851056,0.148944,Consumer Staples,Energy,0.572445,0.423501,11,407,28,18
2025-10-01,mlp,9,0.9,0.83511,0.16489,Consumer Staples,Information Technology,0.572445,0.407555,11,407,28,56
2025-10-01,mlp,10,1.0,0.793388,0.206612,Consumer Staples,Communication Services,0.572445,0.365833,11,407,28,13
2025-11-03,mlp,0,0.0,1.0,0.0,Consumer Staples,Consumer Staples,0.662555,0.662555,11,407,28,28
2025-11-03,mlp,1,0.1,0.947824,0.052176,Consumer Staples,Materials,0.662555,0.610379,11,407,28,21
2025-11-03,mlp,2,0.2,0.91714,0.08286,Consumer Staples,Utilities,0.662555,0.579695,11,407,28,20
2025-11-03,mlp,3,0.3,0.91396,0.08604,Consumer Staples,Financials,0.662555,0.576515,11,407,28,65
2025-11-03,mlp,4,0.4,0.91081,0.08919,Consumer Staples,Information Technology,0.662555,0.573365,11,407,28,56
2025-11-03,mlp,5,0.5,0.876301,0.123699,Consumer Staples,Real Estate,0.662555,0.538857,11,407,28,26
2025-11-03,mlp,6,0.6,0.836446,0.163554,Consumer Staples,Energy,0.662555,0.499001,11,407,28,18
2025-11-03,mlp,7,0.7,0.834183,0.165817,Consumer Staples,Consumer Discretionary,0.662555,0.496738,11,407,28,41
2025-11-03,mlp,8,0.8,0.811949,0.188051,Consumer Staples,Industrials,0.662555,0.474504,11,407,28,65
