date,model,group,perturbation_percentage,RGR,n_assets,model_date
2023-04-03,mlp,all_features,0.35,0.354836,407,2023-04-03
2023-04-03,mlp,all_features,0.4,0.363366,407,2023-04-03
2023-04-03,mlp,all_features,0.45,0.361702,407,2023-04-03
2023-04-03,mlp,all_features,0.5,0.365087,407,2023-04-03
2023-05-01,mlp,all_features,0.0,1.0,407,2023-05-01
2023-05-01,mlp,all_features,0.05,0.70539,407,2023-05-01
2023-05-01,mlp,all_features,0.1,0.55576,407,2023-05-01
2023-05-01,mlp,all_features,0.15,0.516609,407,2023-05-01
2023-05-01,mlp,all_features,0.2,0.476121,407,2023-05-01
2023-05-01,mlp,all_features,0.25,0.432723,407,2023-05-01
2023-05-01,mlp,all_features,0.3,0.394401,407,2023-05-01
2023-05-01,mlp,all_features,0.35,0.391211,407,2023-05-01
2023-05-01,mlp,all_features,0.4,0.386984,407,2023-05-01
2023-05-01,mlp,all_features,0.45,0.387688,407,2023-05-01
2023-05-01,mlp,all_features,0.5,0.388444,407,2023-05-01
2023-06-01,mlp,all_features,0.0,1.0,407,2023-06-01
2023-06-01,mlp,all_features,0.05,0.725936,407,2023-06-01
2023-06-01,mlp,all_features,0.1,0.5574,407,2023-06-01
2023-06-01,mlp,all_features,0.15,0.472869,407,2023-06-01
2023-06-01,mlp,all_features,0.2,0.437233,407,2023-06-01
2023-06-01,mlp,all_features,0.25,0.439234,407,2023-06-01
2023-06-01,mlp,all_features,0.3,0.417398,407,2023-06-01
2023-06-01,mlp,all_features,0.35,0.430843,407,2023-06-01
2023-06-01,mlp,all_features,0.4,0.427006,407,2023-06-01
2023-06-01,mlp,all_features,0.45,0.418901,407,2023-06-01
2023-06-01,mlp,all_features,0.5,0.41747,407,2023-06-01
2023-07-03,mlp,all_features,0.0,1.0,407,2023-07-03
2023-07-03,mlp,all_features,0.05,0.754883,407,2023-07-03
2023-07-03,mlp,all_features,0.1,0.638286,407,2023-07-03
2023-07-03,mlp,all_features,0.15,0.506057,407,2023-07-03
2023-07-03,mlp,all_features,0.2,0.442978,407,2023-07-03
2023-07-03,mlp,all_features,0.25,0.431518,407,2023-07-03
2023-07-03,mlp,all_features,0.3,0.438358,407,2023-07-03
2023-07-03,mlp,all_features,0.35,0.414453,407,2023-07-03
2023-07-03,mlp,all_features,0.4,0.387215,407,2023-07-03
2023-07-03,mlp,all_features,0.45,0.365688,407,2023-07-03
2023-07-03,mlp,all_features,0.5,0.364932,407,2023-07-03
2023-08-01,mlp,all_features,0.0,1.0,407,2023-08-01
2023-08-01,mlp,all_features,0.05,0.754106,407,2023-08-01
2023-08-01,mlp,all_features,0.1,0.639753,407,2023-08-01
2023-08-01,mlp,all_features,0.15,0.479917,407,2023-08-01
2023-08-01,mlp,all_features,0.2,0.418101,407,2023-08-01
2023-08-01,mlp,all_features,0.25,0.396336,407,2023-08-01
2023-08-01,mlp,all_features,0.3,0.410785,407,2023-08-01
2023-08-01,mlp,all_features,0.35,0.366864,407,2023-08-01
2023-08-01,mlp,all_features,0.4,0.344618,407,2023-08-01
2023-08-01,mlp,all_features,0.45,0.343105,407,2023-08-01
2023-08-01,mlp,all_features,0.5,0.340699,407,2023-08-01
2023-09-01,mlp,all_features,0.0,1.0,407,2023-09-01
2023-09-01,mlp,all_features,0.05,0.740398,407,2023-09-01
2023-09-01,mlp,all_features,0.1,0.587672,407,2023-09-01
2023-09-01,mlp,all_features,0.15,0.515202,407,2023-09-01
2023-09-01,mlp,all_features,0.2,0.456103,407,2023-09-01
2023-09-01,mlp,all_features,0.25,0.445811,407,2023-09-01
2023-09-01,mlp,all_features,0.3,0.434363,407,2023-09-01
2023-09-01,mlp,all_features,0.35,0.409897,407,2023-09-01
2023-09-01,mlp,all_features,0.4,0.404467,407,2023-09-01
2023-09-01,mlp,all_features,0.45,0.404003,407,2023-09-01
2023-09-01,mlp,all_features,0.5,0.403259,407,2023-09-01
2023-10-02,mlp,all_features,0.0,1.0,407,2023-10-02
2023-10-02,mlp,all_features,0.05,0.657897,407,2023-10-02
2023-10-02,mlp,all_features,0.1,0.564901,407,2023-10-02
2023-10-02,mlp,all_features,0.15,0.484303,407,2023-10-02
2023-10-02,mlp,all_features,0.2,0.467519,407,2023-10-02
2023-10-02,mlp,all_features,0.25,0.450214,407,2023-10-02
2023-10-02,mlp,all_features,0.3,0.493975,407,2023-10-02
2023-10-02,mlp,all_features,0.35,0.457167,407,2023-10-02
2023-10-02,mlp,all_features,0.4,0.425846,407,2023-10-02
2023-10-02,mlp,all_features,0.45,0.414583,407,2023-10-02
2023-10-02,mlp,all_features,0.5,0.410297,407,2023-10-02
2023-11-01,mlp,all_features,0.0,1.0,407,2023-11-01
2023-11-01,mlp,all_features,0.05,0.729022,407,2023-11-01
2023-11-01,mlp,all_features,0.1,0.540461,407,2023-11-01
2023-11-01,mlp,all_features,0.15,0.502633,407,2023-11-01
2023-11-01,mlp,all_features,0.2,0.466997,407,2023-11-01
2023-11-01,mlp,all_features,0.25,0.427063,407,2023-11-01
2023-11-01,mlp,all_features,0.3,0.42806,407,2023-11-01
2023-11-01,mlp,all_features,0.35,0.429399,407,2023-11-01
2023-11-01,mlp,all_features,0.4,0.372403,407,2023-11-01
2023-11-01,mlp,all_features,0.45,0.378915,407,2023-11-01
2023-11-01,mlp,all_features,0.5,0.379837,407,2023-11-01
2023-12-01,mlp,all_features,0.0,1.0,407,2023-12-01
2023-12-01,mlp,all_features,0.05,0.676338,407,2023-12-01
2023-12-01,mlp,all_features,0.1,0.589493,407,2023-12-01
2023-12-01,mlp,all_features,0.15,0.559848,407,2023-12-01
2023-12-01,mlp,all_features,0.2,0.555383,407,2023-12-01
2023-12-01,mlp,all_features,0.25,0.524181,407,2023-12-01
2023-12-01,mlp,all_features,0.3,0.459682,407,2023-12-01
2023-12-01,mlp,all_features,0.35,0.422173,407,2023-12-01
2023-12-01,mlp,all_features,0.4,0.410297,407,2023-12-01
2023-12-01,mlp,all_features,0.45,0.424791,407,2023-12-01
2023-12-01,mlp,all_features,0.5,0.422831,407,2023-12-01
2024-01-01,mlp,all_features,0.0,1.0,407,2024-01-01
2024-01-01,mlp,all_features,0.05,0.716251,407,2024-01-01
2024-01-01,mlp,all_features,0.1,0.611019,407,2024-01-01
2024-01-01,mlp,all_features,0.15,0.527847,407,2024-01-01
2024-01-01,mlp,all_features,0.2,0.431199,407,2024-01-01
2024-01-01,mlp,all_features,0.25,0.413589,407,2024-01-01
2024-01-01,mlp,all_features,0.3,0.388626,407,2024-01-01
2024-01-01,mlp,all_features,0.35,0.365922,407,2024-01-01
2024-01-01,mlp,all_features,0.4,0.376785,407,2024-01-01
2024-01-01,mlp,all_features,0.45,0.363564,407,2024-01-01
2024-01-01,mlp,all_features,0.5,0.368367,407,2024-01-01
2024-02-01,mlp,all_features,0.0,1.0,407,2024-02-01
2024-02-01,mlp,all_features,0.05,0.719159,407,2024-02-01
2024-02-01,mlp,all_features,0.1,0.558612,407,2024-02-01
2024-02-01,mlp,all_features,0.15,0.503941,407,2024-02-01
2024-02-01,mlp,all_features,0.2,0.443517,407,2024-02-01
2024-02-01,mlp,all_features,0.25,0.397567,407,2024-02-01
2024-02-01,mlp,all_features,0.3,0.423535,407,2024-02-01
2024-02-01,mlp,all_features,0.35,0.382812,407,2024-02-01
2024-02-01,mlp,all_features,0.4,0.351424,407,2024-02-01
2024-02-01,mlp,all_features,0.45,0.332011,407,2024-02-01
2024-02-01,mlp,all_features,0.5,0.325607,407,2024-02-01
2024-03-01,mlp,all_features,0.0,1.0,407,2024-03-01
2024-03-01,mlp,all_features,0.05,0.735525,407,2024-03-01
2024-03-01,mlp,all_features,0.1,0.606753,407,2024-03-01
2024-03-01,mlp,all_features,0.15,0.531426,407,2024-03-01
2024-03-01,mlp,all_features,0.2,0.453799,407,2024-03-01
2024-03-01,mlp,all_features,0.25,0.43984,407,2024-03-01
2024-03-01,mlp,all_features,0.3,0.455277,407,2024-03-01
2024-03-01,mlp,all_features,0.35,0.463621,407,2024-03-01
2024-03-01,mlp,all_features,0.4,0.438833,407,2024-03-01
2024-03-01,mlp,all_features,0.45,0.42697,407,2024-03-01
2024-03-01,mlp,all_features,0.5,0.430466,407,2024-03-01
2024-04-01,mlp,all_features,0.0,1.0,407,2024-04-01
2024-04-01,mlp,all_features,0.05,0.698737,407,2024-04-01
2024-04-01,mlp,all_features,0.1,0.554123,407,2024-04-01
2024-04-01,mlp,all_features,0.15,0.532302,407,2024-04-01
2024-04-01,mlp,all_features,0.2,0.48419,407,2024-04-01
2024-04-01,mlp,all_features,0.25,0.480628,407,2024-04-01
2024-04-01,mlp,all_features,0.3,0.462648,407,2024-04-01
2024-04-01,mlp,all_features,0.35,0.465896,407,2024-04-01
2024-04-01,mlp,all_features,0.4,0.455441,407,2024-04-01
2024-04-01,mlp,all_features,0.45,0.458678,407,2024-04-01
2024-04-01,mlp,all_features,0.5,0.460457,407,2024-04-01
2024-05-01,mlp,all_features,0.0,1.0,407,2024-05-01
2024-05-01,mlp,all_features,0.05,0.707576,407,2024-05-01
2024-05-01,mlp,all_features,0.1,0.571955,407,2024-05-01
2024-05-01,mlp,all_features,0.15,0.515114,407,2024-05-01
2024-05-01,mlp,all_features,0.2,0.516477,407,2024-05-01
2024-05-01,mlp,all_features,0.25,0.47863,407,2024-05-01
2024-05-01,mlp,all_features,0.3,0.442964,407,2024-05-01
2024-05-01,mlp,all_features,0.35,0.45751,407,2024-05-01
2024-05-01,mlp,all_features,0.4,0.469391,407,2024-05-01
2024-05-01,mlp,all_features,0.45,0.451552,407,2024-05-01
2024-05-01,mlp,all_features,0.5,0.446536,407,2024-05-01
2024-06-03,mlp,all_features,0.0,1.0,407,2024-06-03
2024-06-03,mlp,all_features,0.05,0.693457,407,2024-06-03
2024-06-03,mlp,all_features,0.1,0.564898,407,2024-06-03
2024-06-03,mlp,all_features,0.15,0.516999,407,2024-06-03
2024-06-03,mlp,all_features,0.2,0.426979,407,2024-06-03
2024-06-03,mlp,all_features,0.25,0.377665,407,2024-06-03
2024-06-03,mlp,all_features,0.3,0.399811,407,2024-06-03
2024-06-03,mlp,all_features,0.35,0.376588,407,2024-06-03
2024-06-03,mlp,all_features,0.4,0.346474,407,2024-06-03
2024-06-03,mlp,all_features,0.45,0.352555,407,2024-06-03
2024-06-03,mlp,all_features,0.5,0.347313,407,2024-06-03
2024-07-01,mlp,all_features,0.0,1.0,407,2024-07-01
2024-07-01,mlp,all_features,0.05,0.661619,407,2024-07-01
2024-07-01,mlp,all_features,0.1,0.517407,407,2024-07-01
2024-07-01,mlp,all_features,0.15,0.469937,407,2024-07-01
2024-07-01,mlp,all_features,0.2,0.399199,407,2024-07-01
2024-07-01,mlp,all_features,0.25,0.408834,407,2024-07-01
2024-07-01,mlp,all_features,0.3,0.405386,407,2024-07-01
2024-07-01,mlp,all_features,0.35,0.406944,407,2024-07-01
2024-07-01,mlp,all_features,0.4,0.400885,407,2024-07-01
2024-07-01,mlp,all_features,0.45,0.379014,407,2024-07-01
2024-07-01,mlp,all_features,0.5,0.386779,407,2024-07-01
2024-08-01,mlp,all_features,0.0,1.0,407,2024-08-01
2024-08-01,mlp,all_features,0.05,0.658245,407,2024-08-01
2024-08-01,mlp,all_features,0.1,0.556917,407,2024-08-01
2024-08-01,mlp,all_features,0.15,0.492988,407,2024-08-01
2024-08-01,mlp,all_features,0.2,0.419031,407,2024-08-01
2024-08-01,mlp,all_features,0.25,0.437772,407,2024-08-01
2024-08-01,mlp,all_features,0.3,0.400218,407,2024-08-01
2024-08-01,mlp,all_features,0.35,0.409329,407,2024-08-01
2024-08-01,mlp,all_features,0.4,0.412968,407,2024-08-01
2024-08-01,mlp,all_features,0.45,0.403602,407,2024-08-01
2024-08-01,mlp,all_features,0.5,0.401956,407,2024-08-01
2024-09-02,mlp,all_features,0.0,1.0,407,2024-09-02
2024-09-02,mlp,all_features,0.05,0.71152,407,2024-09-02
2024-09-02,mlp,all_features,0.1,0.583632,407,2024-09-02
2024-09-02,mlp,all_features,0.15,0.534455,407,2024-09-02
2024-09-02,mlp,all_features,0.2,0.488332,407,2024-09-02
2024-09-02,mlp,all_features,0.25,0.446306,407,2024-09-02
2024-09-02,mlp,all_features,0.3,0.429511,407,2024-09-02
2024-09-02,mlp,all_features,0.35,0.434451,407,2024-09-02
2024-09-02,mlp,all_features,0.4,0.455981,407,2024-09-02
2024-09-02,mlp,all_features,0.45,0.460653,407,2024-09-02
2024-09-02,mlp,all_features,0.5,0.47117,407,2024-09-02
2024-10-01,mlp,all_features,0.0,1.0,407,2024-10-01
2024-10-01,mlp,all_features,0.05,0.70516,407,2024-10-01
2024-10-01,mlp,all_features,0.1,0.599018,407,2024-10-01
2024-10-01,mlp,all_features,0.15,0.527426,407,2024-10-01
2024-10-01,mlp,all_features,0.2,0.487913,407,2024-10-01
2024-10-01,mlp,all_features,0.25,0.482684,407,2024-10-01
2024-10-01,mlp,all_features,0.3,0.473139,407,2024-10-01
2024-10-01,mlp,all_features,0.35,0.437204,407,2024-10-01
2024-10-01,mlp,all_features,0.4,0.43942,407,2024-10-01
2024-10-01,mlp,all_features,0.45,0.448715,407,2024-10-01
2024-10-01,mlp,all_features,0.5,0.443358,407,2024-10-01
2024-11-01,mlp,all_features,0.0,1.0,407,2024-11-01
2024-11-01,mlp,all_features,0.05,0.730247,407,2024-11-01
2024-11-01,mlp,all_features,0.1,0.563403,407,2024-11-01
2024-11-01,mlp,all_features,0.15,0.509697,407,2024-11-01
2024-11-01,mlp,all_features,0.2,0.446621,407,2024-11-01
2024-11-01,mlp,all_features,0.25,0.390452,407,2024-11-01
2024-11-01,mlp,all_features,0.3,0.354709,407,2024-11-01
2024-11-01,mlp,all_features,0.35,0.356103,407,2024-11-01
2024-11-01,mlp,all_features,0.4,0.375561,407,2024-11-01
2024-11-01,mlp,all_features,0.45,0.402552,407,2024-11-01
2024-11-01,mlp,all_features,0.5,0.399404,407,2024-11-01
2024-12-02,mlp,all_features,0.0,1.0,407,2024-12-02
2024-12-02,mlp,all_features,0.05,0.730244,407,2024-12-02
2024-12-02,mlp,all_features,0.1,0.577209,407,2024-12-02
2024-12-02,mlp,all_features,0.15,0.505663,407,2024-12-02
2024-12-02,mlp,all_features,0.2,0.465636,407,2024-12-02
2024-12-02,mlp,all_features,0.25,0.411958,407,2024-12-02
2024-12-02,mlp,all_features,0.3,0.364404,407,2024-12-02
2024-12-02,mlp,all_features,0.35,0.343885,407,2024-12-02
2024-12-02,mlp,all_features,0.4,0.341302,407,2024-12-02
2024-12-02,mlp,all_features,0.45,0.339296,407,2024-12-02
2024-12-02,mlp,all_features,0.5,0.332587,407,2024-12-02
2025-01-01,mlp,all_features,0.0,1.0,407,2025-01-01
2025-01-01,mlp,all_features,0.05,0.65781,407,2025-01-01
2025-01-01,mlp,all_features,0.1,0.564978,407,2025-01-01
2025-01-01,mlp,all_features,0.15,0.513095,407,2025-01-01
2025-01-01,mlp,all_features,0.2,0.429331,407,2025-01-01
2025-01-01,mlp,all_features,0.25,0.437559,407,2025-01-01
2025-01-01,mlp,all_features,0.3,0.41092,407,2025-01-01
2025-01-01,mlp,all_features,0.35,0.421016,407,2025-01-01
2025-01-01,mlp,all_features,0.4,0.418756,407,2025-01-01
2025-01-01,mlp,all_features,0.45,0.420685,407,2025-01-01
2025-01-01,mlp,all_features,0.5,0.423198,407,2025-01-01
2025-02-03,mlp,all_features,0.0,1.0,407,2025-02-03
2025-02-03,mlp,all_features,0.05,0.700173,407,2025-02-03
2025-02-03,mlp,all_features,0.1,0.581951,407,2025-02-03
2025-02-03,mlp,all_features,0.15,0.479395,407,2025-02-03
2025-02-03,mlp,all_features,0.2,0.508112,407,2025-02-03
2025-02-03,mlp,all_features,0.25,0.492117,407,2025-02-03
2025-02-03,mlp,all_features,0.3,0.478741,407,2025-02-03
2025-02-03,mlp,all_features,0.35,0.500403,407,2025-02-03
2025-02-03,mlp,all_features,0.4,0.535624,407,2025-02-03
2025-02-03,mlp,all_features,0.45,0.526798,407,2025-02-03
2025-02-03,mlp,all_features,0.5,0.539405,407,2025-02-03
2025-03-03,mlp,all_features,0.0,1.0,407,2025-03-03
2025-03-03,mlp,all_features,0.05,0.701514,407,2025-03-03
2025-03-03,mlp,all_features,0.1,0.566048,407,2025-03-03
2025-03-03,mlp,all_features,0.15,0.532606,407,2025-03-03
2025-03-03,mlp,all_features,0.2,0.509583,407,2025-03-03
2025-03-03,mlp,all_features,0.25,0.500528,407,2025-03-03
2025-03-03,mlp,all_features,0.3,0.464992,407,2025-03-03
2025-03-03,mlp,all_features,0.35,0.475689,407,2025-03-03
2025-03-03,mlp,all_features,0.4,0.501819,407,2025-03-03
2025-03-03,mlp,all_features,0.45,0.507704,407,2025-03-03
2025-03-03,mlp,all_features,0.5,0.518758,407,2025-03-03
2025-04-01,mlp,all_features,0.0,1.0,407,2025-04-01
2025-04-01,mlp,all_features,0.05,0.745794,407,2025-04-01
2025-04-01,mlp,all_features,0.1,0.609279,407,2025-04-01
2025-04-01,mlp,all_features,0.15,0.549228,407,2025-04-01
2025-04-01,mlp,all_features,0.2,0.504756,407,2025-04-01
2025-04-01,mlp,all_features,0.25,0.490545,407,2025-04-01
2025-04-01,mlp,all_features,0.3,0.429477,407,2025-04-01
2025-04-01,mlp,all_features,0.35,0.402469,407,2025-04-01
2025-04-01,mlp,all_features,0.4,0.413976,407,2025-04-01
2025-04-01,mlp,all_features,0.45,0.392787,407,2025-04-01
2025-04-01,mlp,all_features,0.5,0.392406,407,2025-04-01
2025-05-01,mlp,all_features,0.0,1.0,407,2025-05-01
2025-05-01,mlp,all_features,0.05,0.676403,407,2025-05-01
2025-05-01,mlp,all_features,0.1,0.584551,407,2025-05-01
2025-05-01,mlp,all_features,0.15,0.509142,407,2025-05-01
2025-05-01,mlp,all_features,0.2,0.44446,407,2025-05-01
2025-05-01,mlp,all_features,0.25,0.401489,407,2025-05-01
2025-05-01,mlp,all_features,0.3,0.36125,407,2025-05-01
2025-05-01,mlp,all_features,0.35,0.337068,407,2025-05-01
2025-05-01,mlp,all_features,0.4,0.346167,407,2025-05-01
2025-05-01,mlp,all_features,0.45,0.365449,407,2025-05-01
2025-05-01,mlp,all_features,0.5,0.365476,407,2025-05-01
2025-06-02,mlp,all_features,0.0,1.0,407,2025-06-02
2025-06-02,mlp,all_features,0.05,0.675292,407,2025-06-02
2025-06-02,mlp,all_features,0.1,0.592886,407,2025-06-02
2025-06-02,mlp,all_features,0.15,0.507413,407,2025-06-02
2025-06-02,mlp,all_features,0.2,0.500453,407,2025-06-02
2025-06-02,mlp,all_features,0.25,0.477675,407,2025-06-02
2025-06-02,mlp,all_features,0.3,0.497395,407,2025-06-02
2025-06-02,mlp,all_features,0.35,0.460011,407,2025-06-02
2025-06-02,mlp,all_features,0.4,0.466073,407,2025-06-02
2025-06-02,mlp,all_features,0.45,0.467371,407,2025-06-02
2025-06-02,mlp,all_features,0.5,0.471186,407,2025-06-02
2025-07-01,mlp,all_features,0.0,1.0,407,2025-07-01
2025-07-01,mlp,all_features,0.05,0.728366,407,2025-07-01
2025-07-01,mlp,all_features,0.1,0.590575,407,2025-07-01
2025-07-01,mlp,all_features,0.15,0.483655,407,2025-07-01
2025-07-01,mlp,all_features,0.2,0.437405,407,2025-07-01
2025-07-01,mlp,all_features,0.25,0.404408,407,2025-07-01
2025-07-01,mlp,all_features,0.3,0.354214,407,2025-07-01
2025-07-01,mlp,all_features,0.35,0.353385,407,2025-07-01
2025-07-01,mlp,all_features,0.4,0.338464,407,2025-07-01
2025-07-01,mlp,all_features,0.45,0.323778,407,2025-07-01
2025-07-01,mlp,all_features,0.5,0.318799,407,2025-07-01
2025-08-01,mlp,all_features,0.0,1.0,407,2025-08-01
2025-08-01,mlp,all_features,0.05,0.774743,407,2025-08-01
2025-08-01,mlp,all_features,0.1,0.583106,407,2025-08-01
2025-08-01,mlp,all_features,0.15,0.493432,407,2025-08-01
2025-08-01,mlp,all_features,0.2,0.475942,407,2025-08-01
2025-08-01,mlp,all_features,0.25,0.440767,407,2025-08-01
2025-08-01,mlp,all_features,0.3,0.417066,407,2025-08-01
2025-08-01,mlp,all_features,0.35,0.436543,407,2025-08-01
2025-08-01,mlp,all_features,0.4,0.421334,407,2025-08-01
2025-08-01,mlp,all_features,0.45,0.416499,407,2025-08-01
2025-08-01,mlp,all_features,0.5,0.423288,407,2025-08-01
2025-09-01,mlp,all_features,0.0,1.0,407,2025-09-01
2025-09-01,mlp,all_features,0.05,0.654807,407,2025-09-01
2025-09-01,mlp,all_features,0.1,0.555911,407,2025-09-01
2025-09-01,mlp,all_features,0.15,0.49817,407,2025-09-01
2025-09-01,mlp,all_features,0.2,0.486869,407,2025-09-01
2025-09-01,mlp,all_features,0.25,0.475158,407,2025-09-01
2025-09-01,mlp,all_features,0.3,0.507719,407,2025-09-01
2025-09-01,mlp,all_features,0.35,0.515312,407,2025-09-01
2025-09-01,mlp,all_features,0.4,0.483094,407,2025-09-01
2025-09-01,mlp,all_features,0.45,0.493669,407,2025-09-01
2025-09-01,mlp,all_features,0.5,0.49539,407,2025-09-01
2025-10-01,mlp,all_features,0.0,1.0,407,2025-10-01
2025-10-01,mlp,all_features,0.05,0.669547,407,2025-10-01
2025-10-01,mlp,all_features,0.1,0.517047,407,2025-10-01
2025-10-01,mlp,all_features,0.15,0.493316,407,2025-10-01
2025-10-01,mlp,all_features,0.2,0.47892,407,2025-10-01
2025-10-01,mlp,all_features,0.25,0.489715,407,2025-10-01
2025-10-01,mlp,all_features,0.3,0.48556,407,2025-10-01
2025-10-01,mlp,all_features,0.35,0.445708,407,2025-10-01
2025-10-01,mlp,all_features,0.4,0.456634,407,2025-10-01
2025-10-01,mlp,all_features,0.45,0.43824,407,2025-10-01
2025-10-01,mlp,all_features,0.5,0.436063,407,2025-10-01
2025-11-03,mlp,all_features,0.0,1.0,407,2025-11-03
2025-11-03,mlp,all_features,0.05,0.768304,407,2025-11-03
2025-11-03,mlp,all_features,0.1,0.639067,407,2025-11-03
2025-11-03,mlp,all_features,0.15,0.566313,407,2025-11-03
2025-11-03,mlp,all_features,0.2,0.53837,407,2025-11-03
2025-11-03,mlp,all_features,0.25,0.525592,407,2025-11-03
2025-11-03,mlp,all_features,0.3,0.512693,407,2025-11-03
2025-11-03,mlp,all_features,0.35,0.467376,407,2025-11-03
2025-11-03,mlp,all_features,0.4,0.477437,407,2025-11-03
2025-11-03,mlp,all_features,0.45,0.488745,407,2025-11-03
2025-11-03,mlp,all_features,0.5,0.479584,407,2025-11-03
2025-12-01,mlp,all_features,0.0,1.0,407,2025-12-01
2025-12-01,mlp,all_features,0.05,0.66199,407,2025-12-01
2025-12-01,mlp,all_features,0.1,0.571876,407,2025-12-01
2025-12-01,mlp,all_features,0.15,0.518322,407,2025-12-01
2025-12-01,mlp,all_features,0.2,0.480669,407,2025-12-01
2025-12-01,mlp,all_features,0.25,0.460024,407,2025-12-01
2025-12-01,mlp,all_features,0.3,0.460845,407,2025-12-01
2025-12-01,mlp,all_features,0.35,0.463772,407,2025-12-01
2025-12-01,mlp,all_features,0.4,0.456742,407,2025-12-01
2025-12-01,mlp,all_features,0.45,0.449763,407,2025-12-01
2025-12-01,mlp,all_features,0.5,0.44461,407,2025-12-01
